COG	Cat	COG_Annotation	Gene_ID	Locus_Tag	Gene_Product_Name	Genome_ID	Genome_Name	Start_Coord	End_Coord	NCBI_Biosample_Accession
COG4475	S	Uncharacterized_protein_YwlG,_UPF0340_family	8019258734	Ga0599601_01_1651800_1652369	uncharacterized_protein_(TIGR01440_family)	8019257108	Enterococcus_faecalis_1521	1651800	1652369	SAMN23424733
COG4476	S	Uncharacterized_protein_YktA,_UPF0223_family	8019258968	Ga0599601_01_1920262_1920540	uncharacterized_protein_YktA_(UPF0223_family)	8019257108	Enterococcus_faecalis_1521	1920262	1920540	SAMN23424733
COG4477	D	Septation_ring_formation_regulator_EzrA	8019257379	Ga0599601_01_256061_257797	septation_ring_formation_regulator	8019257108	Enterococcus_faecalis_1521	256061	257797	SAMN23424733
COG4478	S	Uncharacterized_membrane_protein	8019259751	Ga0599601_02_31800_32414	integral_membrane_protein_(TIGR01906_family)	8019257108	Enterococcus_faecalis_1521	31800	32414	SAMN23424733
COG4478	S	Uncharacterized_membrane_protein	8019258055	Ga0599601_01_946161_946799	integral_membrane_protein_(TIGR01906_family)	8019257108	Enterococcus_faecalis_1521	946161	946799	SAMN23424733
COG4479	S	Uncharacterized_protein_YozE,_UPF0346_family	8019258509	Ga0599601_01_1414255_1414473	uncharacterized_protein_YozE_(UPF0346_family)	8019257108	Enterococcus_faecalis_1521	1414255	1414473	SAMN23424733
COG4481	S	Uncharacterized_protein	8019259681	Ga0599601_01_2644926_2645111	hypothetical_protein	8019257108	Enterococcus_faecalis_1521	2644926	2645111	SAMN23424733
COG4483	S	Uncharacterized_protein_YqgQ	8019259235	Ga0599601_01_2194040_2194258	uncharacterized_protein_YqgQ	8019257108	Enterococcus_faecalis_1521	2194040	2194258	SAMN23424733
COG4485	S	Uncharacterized_membrane_protein_YfhO	8019257136	Ga0599601_01_34908_37523	uncharacterized_membrane_protein_YfhO	8019257108	Enterococcus_faecalis_1521	34908	37523	SAMN23424733
COG4485	S	Uncharacterized_membrane_protein_YfhO	8019259315	Ga0599601_01_2271320_2273884	uncharacterized_membrane_protein_YfhO	8019257108	Enterococcus_faecalis_1521	2271320	2273884	SAMN23424733
COG4493	S	Uncharacterized_protein_YktB,_UPF0637_family	8019259470	Ga0599601_01_2426183_2426794	uncharacterized_protein_YktB_(UPF0637_family)	8019257108	Enterococcus_faecalis_1521	2426183	2426794	SAMN23424733
COG4506	S	Uncharacterized_beta-barrel_protein_YwiB,_DUF1934_family	8019258012	Ga0599601_01_904190_904627	uncharacterized_beta-barrel_protein_YwiB_(DUF1934_family)	8019257108	Enterococcus_faecalis_1521	904190	904627	SAMN23424733
COG4512	K T	Accessory_gene_regulator_protein_AgrB	8019258647	Ga0599601_01_1555487_1556215	accessory_gene_regulator_B	8019257108	Enterococcus_faecalis_1521	1555487	1556215	SAMN23424733
COG4529	R	Uncharacterized_NAD(P)/FAD-binding_protein_YdhS	8019259231	Ga0599601_01_2190330_2192168	uncharacterized_NAD(P)/FAD-binding_protein_YdhS	8019257108	Enterococcus_faecalis_1521	2190330	2192168	SAMN23424733
COG4537	X	Competence_protein_ComGC	8019258125	Ga0599601_01_1021021_1021692	competence_protein_ComGC	8019257108	Enterococcus_faecalis_1521	1021021	1021692	SAMN23424733
COG4537	X	Competence_protein_ComGC	8019258755	Ga0599601_01_1669801_1670076	competence_protein_ComGC	8019257108	Enterococcus_faecalis_1521	1669801	1670076	SAMN23424733
COG4537	X	Competence_protein_ComGC	8019257884	Ga0599601_01_785756_786346	competence_protein_ComGC	8019257108	Enterococcus_faecalis_1521	785756	786346	SAMN23424733
COG4550	T	Cell_fate_regulator_YmcA,_YheA/YmcA/DUF963_family_(controls_sporulation,_competence,_biofilm_development)	8019259552	Ga0599601_01_2509313_2509684	cell_fate_(sporulation/competence/biofilm_development)_regulator_YmcA_(YheA/YmcA/DUF963_family)	8019257108	Enterococcus_faecalis_1521	2509313	2509684	SAMN23424733
COG4552	R	Predicted_acetyltransferase	8019257868	Ga0599601_01_767786_768979	predicted_acetyltransferase	8019257108	Enterococcus_faecalis_1521	767786	768979	SAMN23424733
COG4552	R	Predicted_acetyltransferase	8019258873	Ga0599601_01_1811137_1812357	predicted_acetyltransferase	8019257108	Enterococcus_faecalis_1521	1811137	1812357	SAMN23424733
COG4565	K T	Response_regulator_of_citrate/malate_metabolism	8019258075	Ga0599601_01_965320_966012	two-component_system_CitB_family_response_regulator	8019257108	Enterococcus_faecalis_1521	965320	966012	SAMN23424733
COG4576	C Q	Carboxysome_shell_and_ethanolamine_utilization_microcompartment_protein_CcmK/EutM	8019258450	Ga0599601_01_1359666_1359929	ethanolamine_utilization_protein_EutN	8019257108	Enterococcus_faecalis_1521	1359666	1359929	SAMN23424733
COG4577	C Q	Carboxysome_shell_and_ethanolamine_utilization_microcompartment_protein_CcmL/EutN	8019258454	Ga0599601_01_1361832_1362122	ethanolamine_utilization_protein_EutM	8019257108	Enterococcus_faecalis_1521	1361832	1362122	SAMN23424733
COG4577	C Q	Carboxysome_shell_and_ethanolamine_utilization_microcompartment_protein_CcmL/EutN	8019258456	Ga0599601_01_1363715_1364233	microcompartment_protein_CcmL/EutN	8019257108	Enterococcus_faecalis_1521	1363715	1364233	SAMN23424733
COG4578	K	DNA-binding_transcriptional_regulator_of_glucitol_operon	8019259691	Ga0599601_01_2653875_2654360	glucitol_operon_activator_protein	8019257108	Enterococcus_faecalis_1521	2653875	2654360	SAMN23424733
COG4585	T	Signal_transduction_histidine_kinase	8019259744	Ga0599601_02_28136_28486	signal_transduction_histidine_kinase	8019257108	Enterococcus_faecalis_1521	28136	28486	SAMN23424733
COG4585	T	Signal_transduction_histidine_kinase	8019259298	Ga0599601_01_2254615_2255718	NarL_family_two-component_system_sensor_histidine_kinase_LiaS	8019257108	Enterococcus_faecalis_1521	2254615	2255718	SAMN23424733
COG4591	M	ABC-type_transport_system,_involved_in_lipoprotein_release,_permease_component	8019259198	Ga0599601_01_2160481_2162577	putative_ABC_transport_system_permease_protein	8019257108	Enterococcus_faecalis_1521	2160481	2162577	SAMN23424733
COG4603	F	ABC-type_uncharacterized_transport_system,_permease_component	8019257225	Ga0599601_01_135677_136819	ABC-type_uncharacterized_transport_system_permease_subunit	8019257108	Enterococcus_faecalis_1521	135677	136819	SAMN23424733
COG4604	P	ABC-type_enterochelin_transport_system,_ATPase_component	8019259476	Ga0599601_01_2431792_2432547	iron_complex_transport_system_ATP-binding_protein	8019257108	Enterococcus_faecalis_1521	2431792	2432547	SAMN23424733
COG4605	P	ABC-type_enterochelin_transport_system,_permease_component	8019259477	Ga0599601_01_2432544_2433509	iron_complex_transport_system_permease_protein	8019257108	Enterococcus_faecalis_1521	2432544	2433509	SAMN23424733
COG4606	P	ABC-type_enterochelin_transport_system,_permease_component	8019259478	Ga0599601_01_2433506_2434453	iron_complex_transport_system_permease_protein	8019257108	Enterococcus_faecalis_1521	2433506	2434453	SAMN23424733
COG4607	P	ABC-type_enterochelin_transport_system,_periplasmic_component	8019259475	Ga0599601_01_2430800_2431753	iron_complex_transport_system_substrate-binding_protein	8019257108	Enterococcus_faecalis_1521	2430800	2431753	SAMN23424733
COG4608	E	ABC-type_oligopeptide_transport_system,_ATPase_component	8019257754	Ga0599601_01_662861_663817	oligopeptide_transport_system_ATP-binding_protein	8019257108	Enterococcus_faecalis_1521	662861	663817	SAMN23424733
COG4608	E	ABC-type_oligopeptide_transport_system,_ATPase_component	8019259492	Ga0599601_01_2451756_2452700	peptide/nickel_transport_system_ATP-binding_protein	8019257108	Enterococcus_faecalis_1521	2451756	2452700	SAMN23424733
COG4619	P	ABC-type_iron_transport_system_FetAB,_ATPase_component	8019259204	Ga0599601_01_2168583_2169245	putative_ABC_transport_system_ATP-binding_protein	8019257108	Enterococcus_faecalis_1521	2168583	2169245	SAMN23424733
COG4640	S	Uncharacterized_membrane_protein_YvbJ	8019258378	Ga0599601_01_1279620_1281026	uncharacterized_membrane_protein_YvbJ	8019257108	Enterococcus_faecalis_1521	1279620	1281026	SAMN23424733
COG4652	S	Uncharacterized_protein	8019259436	Ga0599601_01_2393731_2395746	hypothetical_protein	8019257108	Enterococcus_faecalis_1521	2393731	2395746	SAMN23424733
COG4668	G	Mannitol/fructose-specific_phosphotransferase_system,_IIA_domain	8019257413	Ga0599601_01_299110_299544	PTS_system_mannitol-specific_IIA_component	8019257108	Enterococcus_faecalis_1521	299110	299544	SAMN23424733
COG4668	G	Mannitol/fructose-specific_phosphotransferase_system,_IIA_domain	8019257417	Ga0599601_01_301943_302380	PTS_system_mannitol-specific_IIA_component	8019257108	Enterococcus_faecalis_1521	301943	302380	SAMN23424733
COG4684	S	Uncharacterized_membrane_protein	8019259119	Ga0599601_01_2079060_2079695	uncharacterized_membrane_protein	8019257108	Enterococcus_faecalis_1521	2079060	2079695	SAMN23424733
COG4687	S	Uncharacterized_protein	8019257128	Ga0599601_01_26274_26651	hypothetical_protein	8019257108	Enterococcus_faecalis_1521	26274	26651	SAMN23424733
COG4696	F	Predicted_phosphohydrolase,_Cof_family,_HAD_superfamily	8019257376	Ga0599601_01_253091_253627	predicted_HAD_superfamily_Cof-like_phosphohydrolase	8019257108	Enterococcus_faecalis_1521	253091	253627	SAMN23424733
COG4698	S	Uncharacterized_protein_YpmS	8019258511	Ga0599601_01_1415011_1415655	uncharacterized_protein_YpmS	8019257108	Enterococcus_faecalis_1521	1415011	1415655	SAMN23424733
COG4699	S	Uncharacterized_protein	8019258773	Ga0599601_01_1694303_1694668	hypothetical_protein	8019257108	Enterococcus_faecalis_1521	1694303	1694668	SAMN23424733
COG4703	S	Uncharacterized_protein_YkuJ	8019259273	Ga0599601_01_2229547_2229777	uncharacterized_protein_YkuJ	8019257108	Enterococcus_faecalis_1521	2229547	2229777	SAMN23424733
COG4708	J F	Uncharacterized_membrane_protein	8019258599	Ga0599601_01_1501329_1501850	uncharacterized_membrane_protein	8019257108	Enterococcus_faecalis_1521	1501329	1501850	SAMN23424733
COG4708	J F	Uncharacterized_membrane_protein	8019259121	Ga0599601_01_2081194_2081700	uncharacterized_membrane_protein	8019257108	Enterococcus_faecalis_1521	2081194	2081700	SAMN23424733
COG4709	S	Uncharacterized_membrane_protein	8019257646	Ga0599601_01_542932_543591	uncharacterized_membrane_protein	8019257108	Enterococcus_faecalis_1521	542932	543591	SAMN23424733
COG4716	S	Myosin-crossreactive_antigen__(function_unknown)	8019259686	Ga0599601_01_2649251_2651023	oleate_hydratase	8019257108	Enterococcus_faecalis_1521	2649251	2651023	SAMN23424733
COG4717	S	Uncharacterized_protein_YhaN	8019257534	Ga0599601_01_416536_419247	uncharacterized_protein_YhaN	8019257108	Enterococcus_faecalis_1521	416536	419247	SAMN23424733
COG4720	H	Uncharacterized_membrane_protein	8019258801	Ga0599601_01_1721291_1721842	energy-coupling_factor_transport_system_substrate-specific_component	8019257108	Enterococcus_faecalis_1521	1721291	1721842	SAMN23424733
COG4720	H	Uncharacterized_membrane_protein	8019258735	Ga0599601_01_1652366_1652872	uncharacterized_membrane_protein	8019257108	Enterococcus_faecalis_1521	1652366	1652872	SAMN23424733
COG4721	H	ABC-type_thiamine/hydroxymethylpyrimidine_transport_system,_permease_component	8019259215	Ga0599601_01_2177133_2177696	energy-coupling_factor_transport_system_substrate-specific_component	8019257108	Enterococcus_faecalis_1521	2177133	2177696	SAMN23424733
COG4722	X	Phage-related_protein	8019258163	Ga0599601_01_1055506_1056432	predicted_phage_tail_component-like_protein	8019257108	Enterococcus_faecalis_1521	1055506	1056432	SAMN23424733
COG4732	H	Predicted_membrane_protein	8019259224	Ga0599601_01_2184477_2185007	energy_coupling_factor_transporter_S_component_ThiW	8019257108	Enterococcus_faecalis_1521	2184477	2185007	SAMN23424733
COG4734	V	Antirestriction_protein	8019259733	Ga0599601_02_18383_18880	antirestriction_protein	8019257108	Enterococcus_faecalis_1521	18383	18880	SAMN23424733
COG4753	K T	Two-component_response_regulator,_YesN/AraC_family,_consists_of_REC_and_AraC-type_DNA-binding_domains	8019257523	Ga0599601_01_404593_404826	YesN/AraC_family_two-component_response_regulator	8019257108	Enterococcus_faecalis_1521	404593	404826	SAMN23424733
COG4753	K T	Two-component_response_regulator,_YesN/AraC_family,_consists_of_REC_and_AraC-type_DNA-binding_domains	8019258860	Ga0599601_01_1789503_1790984	two-component_system_response_regulator_YesN	8019257108	Enterococcus_faecalis_1521	1789503	1790984	SAMN23424733
COG4758	T	Predicted_membrane_protein	8019259241	Ga0599601_01_2199239_2200303	predicted_membrane_protein	8019257108	Enterococcus_faecalis_1521	2199239	2200303	SAMN23424733
COG4758	T	Predicted_membrane_protein	8019259299	Ga0599601_01_2255715_2256446	lia_operon_protein_LiaF	8019257108	Enterococcus_faecalis_1521	2255715	2256446	SAMN23424733
COG4766	E	Ethanolamine_utilization_protein_EutQ,_cupin_superfamily_(function_unknown)	8019258448	Ga0599601_01_1358097_1358540	ethanolamine_utilization_protein_EutQ	8019257108	Enterococcus_faecalis_1521	1358097	1358540	SAMN23424733
COG4767	V	Glycopeptide_antibiotics_resistance_protein	8019258257	Ga0599601_01_1153459_1154640	glycopeptide_antibiotics_resistance_protein	8019257108	Enterococcus_faecalis_1521	1153459	1154640	SAMN23424733
COG4768	S	Uncharacterized_protein_YoxC,_contains_an_MCP-like_domain	8019258572	Ga0599601_01_1476734_1477165	uncharacterized_protein_YoxC	8019257108	Enterococcus_faecalis_1521	1476734	1477165	SAMN23424733
COG4769	S	Uncharacterized_membrane_protein	8019259636	Ga0599601_01_2599206_2599763	heptaprenyl_diphosphate_synthase	8019257108	Enterococcus_faecalis_1521	2599206	2599763	SAMN23424733
COG4770	I	Acetyl/propionyl-CoA_carboxylase,_alpha_subunit	8019259263	Ga0599601_01_2221107_2222477	acetyl-CoA_carboxylase_biotin_carboxylase_subunit	8019257108	Enterococcus_faecalis_1521	2221107	2222477	SAMN23424733
COG4781	I	Membrane-anchored_glycerophosphoryl_diester_phosphodiesterase_(GDPDase),_membrane_domain<<>>COG0584	8019258683	Ga0599601_01_1595965_1597767	glycerophosphoryl_diester_phosphodiesterase	8019257108	Enterococcus_faecalis_1521	1595965	1597767	SAMN23424733
COG4781	I	Membrane-anchored_glycerophosphoryl_diester_phosphodiesterase_(GDPDase),_membrane_domain<<>>COG0584	8019257623	Ga0599601_01_516158_517945	glycerophosphoryl_diester_phosphodiesterase	8019257108	Enterococcus_faecalis_1521	516158	517945	SAMN23424733
COG4792	U	Type_III_secretory_pathway,_component_EscU	8019258157	Ga0599601_01_1050231_1050638	RinA_family_phage_transcriptional_activator	8019257108	Enterococcus_faecalis_1521	1050231	1050638	SAMN23424733
COG4795	U	Type_II_secretory_pathway,_component_PulJ	8019258753	Ga0599601_01_1669066_1669392	type_II_secretory_pathway_component_PulJ	8019257108	Enterococcus_faecalis_1521	1669066	1669392	SAMN23424733
COG4798	R	Predicted_methyltransferase	8019257642	Ga0599601_01_539542_540105	predicted_methyltransferase	8019257108	Enterococcus_faecalis_1521	539542	540105	SAMN23424733
COG4803	S	Uncharacterized_membrane_protein	8019258521	Ga0599601_01_1424196_1424762	uncharacterized_membrane_protein	8019257108	Enterococcus_faecalis_1521	1424196	1424762	SAMN23424733
COG4806	G	L-rhamnose_isomerase	8019257438	Ga0599601_01_322938_324224	L-rhamnose_isomerase	8019257108	Enterococcus_faecalis_1521	322938	324224	SAMN23424733
COG4808	S	Uncharacterized_lipoprotein_YehR,_DUF1307_family	8019257490	Ga0599601_01_375275_375724	uncharacterized_lipoprotein_YehR_(DUF1307_family)	8019257108	Enterococcus_faecalis_1521	375275	375724	SAMN23424733
COG4808	S	Uncharacterized_lipoprotein_YehR,_DUF1307_family	8019259324	Ga0599601_01_2281590_2281946	uncharacterized_lipoprotein_YehR_(DUF1307_family)	8019257108	Enterococcus_faecalis_1521	2281590	2281946	SAMN23424733
COG4810	E	Ethanolamine_utilization_protein_EutS,_ethanolamine_utilization_microcompartment_shell_protein	8019258463	Ga0599601_01_1370774_1371121	ethanolamine_utilization_protein_EutS	8019257108	Enterococcus_faecalis_1521	1370774	1371121	SAMN23424733
COG4814	S	Uncharacterized_protein_with_an_alpha/beta_hydrolase_fold	8019259176	Ga0599601_01_2140698_2141576	uncharacterized_alpha/beta_hydrolase_family_protein	8019257108	Enterococcus_faecalis_1521	2140698	2141576	SAMN23424733
COG4815	S	Uncharacterized_protein	8019257209	Ga0599601_01_121035_121247	hypothetical_protein	8019257108	Enterococcus_faecalis_1521	121035	121247	SAMN23424733
COG4815	S	Uncharacterized_protein	8019257210	Ga0599601_01_121267_121482	hypothetical_protein	8019257108	Enterococcus_faecalis_1521	121267	121482	SAMN23424733
COG4816	E	Ethanolamine_utilization_protein_EutL,_ethanolamine_utilization_microcompartment_shell_protein	8019258457	Ga0599601_01_1364247_1364900	ethanolamine_utilization_protein_EutL	8019257108	Enterococcus_faecalis_1521	1364247	1364900	SAMN23424733
COG4817	L	DNA-binding_ferritin-like_protein_(Dps_family)	8019258172	Ga0599601_01_1064620_1064961	DNA-binding_ferritin-like_protein_(Dps_family)	8019257108	Enterococcus_faecalis_1521	1064620	1064961	SAMN23424733
COG4819	E	Ethanolamine_utilization_protein_EutA,_possible_chaperonin_protecting_lyase_from_inhibition	8019258460	Ga0599601_01_1367225_1368649	ethanolamine_utilization_protein_EutA	8019257108	Enterococcus_faecalis_1521	1367225	1368649	SAMN23424733
COG4824	X	Phage-related_holin_(Lysis_protein)	8019258166	Ga0599601_01_1059728_1060123	toxin_secretion/phage_lysis_holin	8019257108	Enterococcus_faecalis_1521	1059728	1060123	SAMN23424733
COG4828	S	Uncharacterized_membrane_protein	8019257619	Ga0599601_01_511278_511682	uncharacterized_membrane_protein	8019257108	Enterococcus_faecalis_1521	511278	511682	SAMN23424733
COG4835	S	Uncharacterized_protein	8019257590	Ga0599601_01_478616_479002	hypothetical_protein	8019257108	Enterococcus_faecalis_1521	478616	479002	SAMN23424733
COG4836	S	Uncharacterized_membrane_protein_YwzB	8019259074	Ga0599601_01_2035068_2035304	uncharacterized_integral_membrane_protein_(TIGR02327_family)	8019257108	Enterococcus_faecalis_1521	2035068	2035304	SAMN23424733
COG4838	S	Uncharacterized_protein_YlaN,_UPF0358_family	8019258963	Ga0599601_01_1913914_1914219	uncharacterized_protein_YlaN_(UPF0358_family)	8019257108	Enterococcus_faecalis_1521	1913914	1914219	SAMN23424733
COG4839	D	Cell_division_protein_FtsL	8019257838	Ga0599601_01_735634_736041	cell_division_protein_FtsL	8019257108	Enterococcus_faecalis_1521	735634	736041	SAMN23424733
COG4841	S	Uncharacterized_protein_YneR	8019259295	Ga0599601_01_2252855_2253166	uncharacterized_protein_YneR	8019257108	Enterococcus_faecalis_1521	2252855	2253166	SAMN23424733
COG4842	V	Uncharacterized_conserved_protein_YukE	8019259723	Ga0599601_02_4257_5519	uncharacterized_protein_YukE	8019257108	Enterococcus_faecalis_1521	4257	5519	SAMN23424733
COG4843	S	Uncharacterized_protein_YebE,_UPF0316_family	8019258440	Ga0599601_01_1346878_1347429	uncharacterized_protein_YebE_(UPF0316_family)	8019257108	Enterococcus_faecalis_1521	1346878	1347429	SAMN23424733
COG4845	V	Chloramphenicol_O-acetyltransferase	8019259724	Ga0599601_02_5809_6456	chloramphenicol_O-acetyltransferase_type_A	8019257108	Enterococcus_faecalis_1521	5809	6456	SAMN23424733
